Date,Open,High,Low,Close,Adj Close,Volume
2001-02-14,64.796600,65.194901,63.968800,64.905899,29.436651,57343663
2001-02-15,64.820000,66.444397,64.507599,66.022697,29.943153,94158345
2001-02-16,66.210098,67.061401,65.600998,65.983704,29.925468,81209450
2001-02-19,66.069504,66.702103,65.366699,66.436600,30.130863,40755312
2001-02-20,66.225700,66.624001,65.757202,66.038300,29.950222,45814437
2001-02-21,66.077400,66.358498,64.367104,64.679398,29.333927,50514968
2001-02-22,64.507599,65.444801,63.820400,64.765297,29.372877,49856916
2001-02-23,64.827797,65.694702,63.976601,64.242104,29.135601,49474229
2001-02-26,64.070297,64.491997,62.984699,63.453300,28.777857,39832830
2001-02-27,63.648602,63.921902,62.055401,62.805099,28.483881,35921267
2001-02-28,62.789501,65.600998,62.578602,64.679398,29.333927,70742841
2001-03-01,64.976196,69.662003,64.976196,68.443703,31.041151,102036929
2001-03-02,68.724800,70.442902,64.843399,65.460403,29.688133,85895595
2001-03-05,65.679100,66.381897,62.867599,63.828201,28.947886,60437404
2001-03-06,null,null,null,null,null,null
2001-03-07,64.351402,66.335098,62.258400,64.351402,29.185167,48305705
2001-03-08,64.577904,65.624397,63.890701,64.570099,29.284351,28365835
2001-03-09,64.210899,64.210899,62.266300,63.960899,29.008068,25138791
2001-03-12,63.898499,64.351402,62.789501,63.726700,28.901846,23504119
2001-03-13,62.641102,65.366699,58.634800,60.618401,27.492149,33708328
2001-03-14,60.758999,63.242500,60.157600,62.383400,28.292625,21591591
2001-03-15,61.383801,62.703602,60.618401,62.047600,28.140331,15905074
2001-03-16,61.540001,62.360001,59.212700,59.978001,27.201710,20508680
2001-03-19,59.509399,60.602798,58.666000,59.743698,27.095446,14461666
2001-03-20,59.978001,60.095200,57.869400,58.314602,26.447313,11664847
2001-03-21,58.806599,62.984699,57.049400,62.680199,28.427231,21268606
2001-03-22,63.312801,63.851601,61.071400,61.446301,27.867628,18363376
2001-03-23,61.540001,62.578602,58.463001,59.283001,26.886509,22686245
2001-03-26,59.353298,60.384102,58.744099,60.009300,27.215904,11342860
2001-03-27,59.821800,61.602402,59.618801,61.024502,27.676325,18796322
2001-03-28,61.696201,63.258099,61.477501,62.789501,28.476810,17077990
2001-03-29,62.672401,63.390900,61.540001,61.922600,28.083643,24412637
2001-03-30,61.555599,61.961700,60.391899,60.844898,27.594877,15726545
2001-04-02,60.368500,61.508701,58.501999,61.079201,27.701132,17861445
2001-04-03,60.915199,61.696201,60.290401,61.048000,27.686979,9845505
2001-04-04,59.376701,60.556000,59.079899,59.837502,27.137983,9293879
2001-04-05,null,null,null,null,null,null
2001-04-06,59.821800,61.375999,59.509399,59.782799,27.113184,7473328
2001-04-09,59.384499,59.931198,54.940800,55.799900,25.306818,31324051
2001-04-10,55.479698,55.479698,50.965698,51.325001,23.277332,23397917
2001-04-11,51.543598,52.722900,47.896500,50.645500,22.969156,36380334
2001-04-12,49.669300,49.669300,45.623901,46.443901,21.063614,41615082
2001-04-13,null,null,null,null,null,null
2001-04-16,45.702000,48.888302,45.295898,48.130798,21.828669,28867535
2001-04-17,47.951199,50.262798,47.794998,49.231998,22.328096,25302422
2001-04-18,49.044498,51.528000,47.326401,51.106300,23.178144,42091007
2001-04-19,51.535801,59.134602,51.535801,57.752300,26.192291,68106125
2001-04-20,57.775700,58.556702,55.151699,56.049801,25.420160,36887054
2001-04-23,55.448399,56.760502,54.784599,55.307899,25.083691,20847844
2001-04-24,54.854900,55.136101,53.808399,54.581600,24.754286,17068022
2001-04-25,54.667500,56.698002,54.355099,56.018600,25.406008,31761075
2001-04-26,56.299702,57.150902,54.948601,55.424999,27.200426,32667877
2001-04-27,54.823700,54.823700,51.949699,53.941200,26.472239,33086763
2001-04-30,54.464401,55.198502,52.168400,53.495998,26.253754,21292519
2001-05-01,null,null,null,null,null,null
2001-05-02,53.417900,54.120800,52.512001,53.464802,26.238443,14486769
2001-05-03,53.261700,54.480000,53.050900,53.722500,26.364908,14982695
2001-05-04,53.597599,54.042702,53.261700,53.683498,26.345762,8043822
2001-05-07,53.574100,54.261398,53.035301,53.246101,26.131109,7199916
2001-05-08,53.183701,54.386299,53.113400,54.058300,26.529705,14084446
2001-05-09,54.198898,55.885799,54.128601,54.940800,26.962797,28484272
2001-05-10,54.964199,55.714001,54.761200,55.471901,27.223438,13958288
2001-05-11,55.674900,56.432499,55.315701,55.503101,27.238762,14281389
2001-05-14,55.448399,56.549599,55.393799,56.198200,27.579887,11373860
2001-05-15,55.760799,58.166199,54.378502,57.916302,28.423061,29765016
2001-05-16,58.197399,58.541100,57.033798,57.314899,28.127916,21237868
2001-05-17,57.619499,60.141998,57.619499,59.751499,29.323704,37131258
2001-05-18,60.087399,60.110802,58.259899,58.548901,28.733515,19319022
2001-05-21,58.103699,59.587601,58.041199,58.830002,28.871471,18593630
2001-05-22,59.017399,59.587601,58.681599,58.955002,28.932817,13491391
2001-05-23,58.892502,59.860901,58.861301,59.517300,29.208769,12072842
2001-05-24,59.509399,61.602402,59.509399,61.368099,30.117067,43228275
2001-05-25,61.532200,62.117901,61.079201,61.469700,30.166931,27307457
2001-05-28,61.540001,62.773899,61.540001,62.289700,30.569359,16683375
2001-05-29,62.320900,63.562698,62.008499,63.008202,30.921965,19571972
2001-05-30,63.414299,63.523602,60.907398,61.157299,30.013618,25007095
2001-05-31,60.852699,61.508701,59.821800,61.274399,30.071085,19609637
2001-06-01,61.422798,61.578999,59.056499,59.392300,29.147425,19693860
2001-06-04,59.665600,59.813999,57.986599,58.533199,28.725809,14231751
2001-06-05,58.220901,59.009602,57.869400,58.252102,28.587860,12966450
2001-06-06,58.556702,58.728500,56.830700,57.096298,28.020636,18115131
2001-06-07,57.322800,57.393002,55.784302,56.885399,27.917133,24094428
2001-06-08,57.010399,58.330200,56.908798,57.853802,28.392391,23024109
2001-06-11,57.791302,58.174000,57.182201,57.900700,28.415403,17092223
2001-06-12,57.775700,57.994400,57.400799,57.799099,28.365538,8830055
2001-06-13,57.947498,58.869099,57.799099,58.634800,28.775673,14712010
2001-06-14,58.392700,59.087700,56.557400,56.838600,27.894167,29779178
2001-06-15,56.557400,56.557400,55.151699,55.854500,27.411211,21713351
2001-06-18,55.464100,55.760799,52.965000,53.199299,26.108139,25356515
2001-06-19,53.105499,54.355099,53.050900,54.175499,26.587225,16697544
2001-06-20,52.324600,54.823700,52.324600,53.863098,26.433903,11929404
2001-06-21,53.847500,54.737801,53.105499,53.277401,26.146467,21593435
2001-06-22,53.417900,53.699100,52.512001,53.480400,26.246094,14257655
2001-06-25,53.214901,53.589699,52.410500,53.332001,26.173265,11303505
2001-06-26,53.183701,54.487900,52.949402,54.167702,26.583393,12985087
2001-06-27,54.042702,56.213799,53.542900,55.932598,27.449541,20265967
2001-06-28,55.917000,57.236900,55.682701,56.588600,27.771477,17621101
2001-06-29,56.619900,58.330200,56.244999,57.556999,28.246733,12318039
2001-07-02,57.916302,61.696201,55.026699,56.018600,27.491743,6451770
2001-07-03,54.605000,54.979900,50.606499,51.449902,25.249607,30081106
2001-07-04,50.450298,51.777901,50.294102,50.950100,25.004324,18060251
2001-07-05,51.855999,52.543301,51.239101,51.817001,25.429766,12840093
2001-07-06,50.606499,51.434299,50.137901,50.872002,24.965992,7841181
2001-07-09,50.606499,51.543598,49.372501,51.106300,25.080982,16416762
2001-07-10,51.777901,52.308998,51.075001,52.121498,25.579203,11417396
2001-07-11,51.855999,53.222698,51.403000,52.574501,25.801514,7321682
2001-07-12,52.871300,53.527302,52.668201,53.136799,26.077471,7989824
2001-07-13,53.378899,54.784599,51.902901,53.730301,26.368732,13066019
2001-07-16,52.933701,53.417900,51.543598,51.855999,25.448898,9816349
2001-07-17,51.387402,52.543301,50.778301,52.012199,25.525558,7400790
2001-07-18,52.176201,52.394901,50.762699,51.035999,25.046480,9500598
2001-07-19,50.762699,50.989101,50.137901,50.622101,24.843349,7729531
2001-07-20,50.918800,50.934502,48.497898,49.028900,24.061474,11708716
2001-07-23,48.419800,49.356899,46.857800,48.888302,23.992470,890739
2001-07-24,47.045300,49.435001,47.045300,49.099201,24.095974,6353200
2001-07-25,49.122601,49.271000,48.216702,48.529099,23.816191,7842404
2001-07-26,48.107399,48.794601,47.295200,47.615398,23.367783,13929862
2001-07-27,47.404499,48.099602,46.857800,47.802799,23.459747,8204546
2001-07-30,47.709099,49.044498,47.373299,48.864899,23.980988,9602639
2001-07-31,49.161701,50.098801,47.427898,49.802101,24.440929,25369147
2001-08-01,50.130100,50.333099,48.771198,49.278801,24.184113,12005823
2001-08-02,49.044498,50.122299,48.349499,49.638100,24.360437,10418330
2001-08-03,49.591202,50.153500,48.466599,49.544300,24.314409,21965463
2001-08-06,49.513100,50.708000,49.239799,50.481499,24.774351,11684444
2001-08-07,50.145699,51.543598,50.145699,51.410900,25.230465,15034637
2001-08-08,50.747002,51.699799,50.380001,51.301498,25.176781,11428107
2001-08-09,50.918800,53.066502,50.762699,52.449501,25.740170,14918960
2001-08-10,52.793201,53.332001,52.183998,53.074299,26.046795,16243099
2001-08-13,53.027500,53.246101,50.700199,51.004799,25.031164,12711342
2001-08-14,51.496799,51.496799,49.926998,50.145699,24.609550,18891300
2001-08-15,null,null,null,null,null,null
2001-08-16,50.450298,51.770100,50.137901,51.059399,25.057959,18430396
2001-08-17,51.075001,51.356201,49.396000,49.598999,24.341255,17318737
2001-08-20,49.200699,50.278500,49.130402,49.645901,24.364277,12670360
2001-08-21,49.669300,50.403400,49.669300,49.809898,24.444754,11861335
2001-08-22,null,null,null,null,null,null
2001-08-23,49.966099,52.793201,49.372501,49.513100,24.299103,11149215
2001-08-24,49.669300,49.708401,49.075802,49.224201,24.157318,9567586
2001-08-27,49.669300,49.966099,48.903999,49.247601,24.168804,8393595
2001-08-28,49.028900,49.622501,48.763401,48.864899,23.980988,6607053
2001-08-29,48.732201,50.020699,48.716499,49.731800,24.406429,22202932
2001-08-30,49.552200,50.200401,49.200699,49.841099,24.460066,12676155
2001-08-31,49.731800,49.825500,48.349499,48.599400,23.850685,18010319
2001-09-03,48.576000,49.200699,48.576000,48.841499,23.969501,7393152
2001-09-04,48.872700,49.419399,48.208900,49.099201,24.095974,10225024
2001-09-05,48.888302,49.356899,48.388500,48.599400,23.850685,5396561
2001-09-06,49.669300,49.669300,48.341702,48.669701,23.885193,7756946
2001-09-07,48.997700,48.997700,47.802799,48.060501,23.586216,9357051
2001-09-10,47.951199,48.326000,47.365501,47.506001,23.314095,5781874
2001-09-11,47.716900,47.951199,47.326401,47.646599,23.383089,6708267
2001-09-12,46.076900,47.092098,43.117001,46.529800,22.835009,15902904
2001-09-13,46.857800,47.326401,44.991299,45.342800,22.252476,9235452
2001-09-14,45.561401,45.561401,40.813202,40.813202,20.029528,14441588
2001-09-17,39.399601,41.469200,37.642502,41.023998,20.132978,45743903
2001-09-18,40.610100,43.499699,39.048199,39.540199,19.404787,39790510
2001-09-19,40.610100,40.844398,37.978298,38.563999,18.925705,24689327
2001-09-20,37.783001,38.345299,36.205502,37.470600,18.389112,27954254
2001-09-21,36.494400,36.549099,33.729801,33.839199,16.606960,33594584
2001-09-24,33.971901,35.432301,33.519001,34.542000,16.951866,46586995
2001-09-25,35.159000,35.768200,31.800800,32.269402,15.836563,45588223
2001-09-26,32.784901,35.502602,32.784901,35.479198,17.411806,41965182
2001-09-27,33.573601,38.236000,33.573601,37.751801,18.527111,61439070
2001-09-28,38.111000,41.531700,37.251999,41.328602,20.282465,66648702
2001-10-01,41.234901,42.406300,39.563599,40.539799,19.895351,93381145
2001-10-02,null,null,null,null,null,null
2001-10-03,40.766300,40.906898,37.814301,38.517101,18.902691,45691826
2001-10-04,38.899799,39.954102,38.040798,38.962299,19.121174,68159604
2001-10-05,38.891998,40.141499,38.048599,39.149700,19.213144,32659157
2001-10-08,37.798698,39.977600,37.564400,39.415199,19.343445,47510009
2001-10-09,39.829201,40.266499,38.923199,39.532398,19.400959,47355398
2001-10-10,39.360600,41.203701,39.360600,40.321201,19.788076,41393004
2001-10-11,40.610100,41.969002,40.610100,41.453602,20.343809,36343732
2001-10-12,41.726898,42.609402,41.406700,41.711300,20.470280,40153107
2001-10-15,41.484798,43.218601,41.078701,42.734299,20.972326,30329607
2001-10-16,42.937401,43.249802,42.429798,42.734299,20.972326,20744741
2001-10-17,42.952999,44.780499,42.640598,44.444698,21.811724,27299345
2001-10-18,43.687099,43.812099,42.812401,43.101398,21.152487,19341078
2001-10-19,43.031101,43.499699,42.718700,43.187302,21.194643,17789591
2001-10-22,43.226398,44.264999,42.172100,42.609402,20.911036,19295288
2001-10-23,43.218601,43.366901,42.679699,42.937401,21.072006,12135950
2001-10-24,43.421600,43.421600,41.328602,41.539501,20.385969,21901503
2001-10-25,42.015900,42.094002,40.883499,41.219299,20.228827,12681251
2001-10-26,null,null,null,null,null,null
2001-10-29,41.547298,42.234501,40.157200,40.680401,19.964355,13948966
2001-10-30,39.985401,40.250900,39.227798,39.446499,19.358805,15863952
2001-10-31,39.673000,40.368000,38.774899,39.735500,19.500635,49085907
2001-11-01,40.141499,41.063099,39.868198,40.719501,19.983549,25010469
2001-11-02,40.688202,42.015900,40.617901,41.070900,20.155993,20245735
2001-11-05,41.141201,41.141201,40.180599,40.844398,20.044838,15698778
2001-11-06,41.391102,41.703499,40.414902,41.000599,20.121496,15412376
2001-11-07,41.469200,41.625401,40.032200,40.469601,19.860901,10187992
2001-11-08,40.453899,40.992802,39.337200,40.719501,19.983549,19007240
2001-11-09,41.156799,41.617599,40.657001,41.242699,20.240313,15823976
2001-11-12,41.375500,42.078300,41.125599,41.578499,20.405109,12689913
2001-11-13,41.547298,42.094002,41.125599,41.930000,20.577608,14686612
2001-11-14,42.468800,42.914001,42.351700,42.671902,20.941704,5639377
2001-11-15,42.640598,43.687099,42.484402,43.429401,21.313454,14318695
2001-11-16,null,null,null,null,null,null
2001-11-19,44.374401,47.779400,44.374401,47.677799,23.398405,32477106
2001-11-20,48.419800,48.576000,44.983501,45.459900,22.309944,20271921
2001-11-21,45.608299,47.209301,44.905399,45.983200,22.566761,18561913
2001-11-22,46.076900,46.607899,45.311501,45.592701,22.375120,14402355
2001-11-23,45.608299,46.311199,44.475899,45.592701,22.375120,16480126
2001-11-26,46.186199,47.123402,45.959702,46.639198,22.888704,16773424
2001-11-27,47.170200,47.623199,45.420898,45.795700,22.474743,12694433
2001-11-28,45.795700,45.959702,44.561798,45.381802,22.271618,14806855
2001-11-29,45.295898,45.577099,44.671101,45.288101,22.225636,11155604
2001-11-30,null,null,null,null,null,null
2001-12-03,45.467701,45.873798,44.671101,45.366199,22.263960,12247460
2001-12-04,45.608299,47.014000,45.452099,46.623600,22.881042,15749196
2001-12-05,47.662201,49.325699,47.482601,48.935200,24.015488,20895817
2001-12-06,49.981701,50.684601,47.810600,48.411999,23.758720,22243158
2001-12-07,48.419800,49.325699,48.419800,48.732201,23.915865,13897274
2001-12-10,48.576000,49.973900,48.576000,49.208500,24.149611,9402367
2001-12-11,49.200699,49.645901,48.271400,48.490101,23.797054,10545154
2001-12-12,48.888302,49.966099,48.279202,48.576000,23.839207,11684092
2001-12-13,48.849300,49.825500,46.178398,48.576000,23.839207,26367727
2001-12-14,48.576000,48.732201,47.677799,48.466599,23.785519,8569883
2001-12-17,null,null,null,null,null,null
2001-12-18,48.419800,49.130402,47.263901,48.286999,23.697380,9897070
2001-12-19,49.028900,49.028900,47.951199,48.216702,23.662876,16319191
2001-12-20,48.185501,48.732201,47.263901,48.466599,23.785519,11274656
2001-12-21,47.638802,48.654099,47.638802,48.474400,23.789345,6449292
2001-12-24,47.794998,48.794601,47.638802,48.529099,23.816191,6340837
2001-12-25,null,null,null,null,null,null
2001-12-26,48.404099,48.888302,47.388901,47.919899,23.517218,4261266
2001-12-27,47.638802,47.865299,46.576698,47.209301,23.168484,16364481
2001-12-28,46.857800,47.623199,45.171001,47.154598,23.141638,13561029
2001-12-31,47.482601,48.240101,46.639198,47.826199,23.471233,7429408
2002-01-01,47.623199,48.248001,47.263901,47.638802,23.379265,4409538
2002-01-02,47.490398,47.794998,47.014000,47.420101,23.271935,4379472
2002-01-03,47.638802,47.943401,46.115898,46.303299,22.723852,10104512
2002-01-04,47.014000,50.879799,46.545399,50.145699,24.609550,28667936
2002-01-07,49.825500,51.629501,49.560001,49.981701,24.529072,19441716
2002-01-08,50.145699,50.762699,49.294399,49.645901,24.364277,10531088
2002-01-09,49.981701,52.402699,49.372501,51.285900,25.169121,39945774
2002-01-10,51.559200,52.269901,50.231602,50.708000,24.885511,15695398
2002-01-11,51.075001,52.324600,49.677101,51.043800,25.050308,19328260
2002-01-14,51.699799,53.730301,50.333099,50.872002,24.965992,30006813
2002-01-15,50.747002,51.371799,50.036400,50.411201,24.739849,10600681
2002-01-16,50.778301,50.996899,49.372501,50.020699,24.548208,8311004
2002-01-17,49.513100,50.442501,49.286598,49.778599,24.429396,12504521
2002-01-18,51.528000,51.528000,48.185501,48.669701,23.885193,14856972
2002-01-21,48.888302,49.310101,48.576000,48.794601,23.946491,6794641
2002-01-22,48.732201,49.794300,48.271400,48.825901,23.961851,12548287
2002-01-23,48.732201,49.497501,48.536900,49.146099,24.118992,7526083
2002-01-24,49.278801,49.513100,48.654099,48.974300,24.034672,5390690
2002-01-25,49.192902,49.200699,48.732201,49.169498,24.130468,3912460
2002-01-28,49.356899,50.606499,48.833698,49.114799,24.103630,15044228
2002-01-29,49.356899,49.739601,49.028900,49.450600,24.268421,9609694
2002-01-30,49.185101,49.669300,48.294800,49.052299,24.072954,9107488
2002-01-31,50.137901,50.137901,46.483002,46.873501,23.003683,43379485
2002-02-01,46.959400,47.701302,46.561100,46.959400,23.045843,28591338
2002-02-04,47.873100,47.873100,46.334599,47.295200,23.210640,12275048
2002-02-05,46.545399,47.170200,45.623901,45.905102,22.528435,20968925
2002-02-06,46.076900,46.467400,45.350601,45.561401,22.359758,28115004
2002-02-07,45.608299,49.653702,45.600498,48.099602,23.605410,51960419
2002-02-08,48.107399,49.122601,47.826199,48.607201,23.854521,27360820
2002-02-11,49.044498,49.513100,47.966801,48.201099,23.655220,15553701
2002-02-12,48.419800,49.122601,48.060501,48.294800,23.701208,18504855
2002-02-13,48.419800,48.888302,48.302601,48.419800,23.762550,21673241
2002-02-14,48.794601,49.419399,48.435398,48.661900,23.881365,12848410
2002-02-15,48.888302,49.950500,48.599400,49.294399,24.191771,31854632
2002-02-18,49.669300,50.262798,49.403801,49.786400,24.433218,22755691
2002-02-19,50.012901,50.450298,49.747398,50.114498,24.594244,18294922
2002-02-20,49.591202,49.739601,48.911800,49.520901,24.302933,11829970
2002-02-21,49.731800,50.137901,48.810200,49.106998,24.099798,9042626
2002-02-22,48.888302,49.255402,48.825901,49.185101,24.138132,5334753
2002-02-25,49.231998,49.474098,48.888302,49.153900,24.122818,5531689
2002-02-26,49.575600,50.606499,49.294399,50.192600,24.632574,18492908
2002-02-27,50.606499,51.582699,49.708401,50.879799,24.969822,46187893
2002-02-28,51.043800,51.442101,47.646599,48.084000,23.597755,38256048
2002-03-01,48.107399,50.715801,47.677799,50.340900,24.705353,28910847
2002-03-04,52.168400,53.105499,48.732201,48.989899,24.042336,72611186
2002-03-05,49.825500,49.888000,48.747799,49.005501,24.049990,28000831
2002-03-06,48.107399,50.216000,47.857498,48.052700,23.582392,21334256
2002-03-07,48.419800,48.794601,47.896500,48.622799,23.862179,14028906
2002-03-08,48.716499,49.122601,47.740299,47.943401,23.528755,11677414
2002-03-11,48.333900,48.333900,46.397099,46.615700,22.877171,25472244
2002-03-12,46.686001,46.771900,45.530201,45.647301,22.401915,16729773
2002-03-13,45.764500,46.639198,45.608299,45.866001,22.509243,17733123
2002-03-14,46.397099,46.607899,45.967499,46.467400,22.804390,10126357
2002-03-15,46.584499,48.333900,46.584499,48.115200,23.613068,26955981
2002-03-18,48.529099,48.857101,47.654400,47.904301,23.509560,13187471
2002-03-19,47.951199,48.060501,46.584499,46.795399,22.965359,10459157
2002-03-20,47.014000,47.615398,46.623600,47.443600,23.283468,15120480
2002-03-21,47.170200,47.584099,47.029701,47.412300,23.268110,7375091
2002-03-22,46.842201,47.576302,46.404900,47.451401,23.287302,12252473
2002-03-25,null,null,null,null,null,null
2002-03-26,47.232700,47.248299,46.670399,46.857800,22.995979,8063618
2002-03-27,47.310799,47.388901,46.053501,46.873501,23.003683,15017216
2002-03-28,47.014000,47.365501,46.475201,46.904701,23.018995,19268847
2002-03-29,null,null,null,null,null,null
2002-04-01,47.115601,48.154202,46.748501,47.193600,23.160778,16119034
2002-04-02,46.935902,47.521702,46.935902,47.412300,23.268110,9615917
2002-04-03,47.396702,47.396702,46.475201,46.693802,22.915499,6748557
2002-04-04,46.935902,49.966099,46.935902,47.693501,23.406109,63235696
2002-04-05,47.834000,48.576000,47.638802,47.748100,23.432901,21274573
2002-04-08,47.990200,48.138599,47.178001,47.326401,23.225956,11022762
2002-04-09,47.404499,47.506001,46.732899,46.881302,23.007511,9047703
2002-04-10,46.857800,47.201500,45.983200,46.272099,22.708538,17091896
2002-04-11,46.568901,46.928101,46.123699,46.319000,22.731562,5171173
2002-04-12,46.365799,46.826599,46.162800,46.584499,22.861855,6545001
2002-04-15,46.545399,46.834400,45.819199,45.991001,22.570589,4149218
2002-04-16,45.920700,46.131500,44.882000,45.147499,22.156631,9654530
2002-04-17,45.584900,45.670799,45.084999,45.303699,22.233290,6006359
2002-04-18,45.608299,46.194000,45.452099,45.662998,22.409618,12362773
2002-04-19,45.694199,46.701599,44.085400,44.468102,21.823210,12307027
2002-04-22,44.514900,45.209999,43.772999,44.866402,22.018679,11249251
2002-04-23,45.014801,46.014400,44.694599,45.483299,22.321430,23452913
2002-04-24,45.764500,49.950500,45.139702,45.241199,22.202616,7687218
2002-04-25,45.374001,45.436501,44.546200,44.827301,21.999493,10819219
2002-04-26,44.905399,45.436501,44.608700,45.061600,22.114473,7232773
2002-04-29,45.139702,45.139702,42.585999,42.999901,21.102673,30216503
2002-04-30,42.952999,43.687099,42.726501,43.476299,21.336473,10810262
2002-05-01,null,null,null,null,null,null
2002-05-02,44.350899,44.671101,43.968300,44.413399,21.796364,8387288
2002-05-03,44.514900,45.288101,44.468102,44.960098,22.064661,11093521
2002-05-06,44.991299,45.452099,44.928902,45.249100,22.206495,8691905
2002-05-07,45.139702,45.967499,44.850800,45.787899,22.470917,7708794
2002-05-08,45.920700,46.139400,45.077202,45.288101,22.225636,11297173
2002-05-09,45.686401,46.037800,45.178799,45.522400,22.340620,7762247
2002-05-10,45.545799,45.655201,44.530602,44.991299,22.079973,8420363
2002-05-13,45.295898,45.295898,44.561798,44.671101,21.922832,5461078
2002-05-14,44.952301,45.124100,44.202599,44.311901,21.746553,5771163
2002-05-15,44.468102,44.827301,43.765202,44.186901,21.685209,6947696
2002-05-16,44.358700,44.405602,42.976501,43.405998,21.301975,8542769
2002-05-17,43.577801,44.897598,43.046700,43.858898,21.524237,18467587
2002-05-20,45.249100,45.264702,42.562500,43.140400,21.171625,15580796
2002-05-21,42.578201,42.695301,38.829498,40.961601,20.102362,36290509
2002-05-22,40.836601,41.000599,39.829201,40.414902,19.834055,13567367
2002-05-23,40.297699,40.578899,39.157501,39.680801,19.473791,13044558
2002-05-24,40.657001,42.796799,40.657001,42.265800,20.742403,20430437
2002-05-27,42.906200,42.906200,41.406700,42.070499,20.646563,11475305
2002-05-28,41.828400,41.828400,40.313400,40.610100,19.929857,15160469
2002-05-29,42.952999,42.952999,40.180599,41.438000,20.336151,11291776
2002-05-30,40.664799,42.117401,40.664799,40.836601,20.041018,13901032
2002-05-31,41.063099,41.547298,39.938499,41.156799,20.198153,13801616
2002-06-03,41.789398,42.476601,40.953800,42.226700,20.723217,16998524
2002-06-04,42.250099,42.937401,41.875301,42.640598,20.926340,13579980
2002-06-05,42.640598,43.343498,42.484402,42.859299,21.033672,12113952
2002-06-06,42.952999,43.265400,42.234501,42.992100,21.098845,11610151
2002-06-07,42.796799,43.101398,42.367298,42.914001,21.060514,10481732
2002-06-10,43.280998,44.514900,43.280998,44.343102,21.761868,12182476
2002-06-11,44.983501,45.514599,44.772701,45.171001,22.168167,14262002
2002-06-12,45.053799,45.053799,44.421200,44.717999,21.945852,7053206
2002-06-13,44.827301,45.131901,44.358700,44.444698,21.811724,5315770
2002-06-14,44.343102,44.358700,43.640301,44.022900,21.604725,8273973
2002-06-17,44.655499,44.655499,44.124500,44.499298,21.838520,5054215
2002-06-18,44.671101,45.139702,44.093201,44.257198,21.719706,5313984
2002-06-19,44.202599,45.108501,43.570000,44.772701,21.972698,15760554
2002-06-20,44.811699,45.030399,44.264999,44.757000,21.964991,7848736
2002-06-21,44.827301,44.827301,44.038601,44.343102,21.761868,5289264
2002-06-24,44.514900,44.514900,43.913601,44.327499,21.754208,4835831
2002-06-25,43.265400,43.983898,41.859699,42.609402,20.911036,64918673
2002-06-26,42.172100,42.390701,41.391102,41.711300,20.470280,20105735
2002-06-27,42.094002,42.687500,41.555099,42.445400,20.830547,18372000
2002-06-28,42.484402,42.484402,41.789398,42.078300,20.650391,11561775
2002-07-01,42.179901,42.796799,41.945599,42.437599,20.826717,5572959
2002-07-02,42.343899,42.476601,41.602001,41.719101,20.474108,6155642
2002-07-03,41.703499,42.640598,41.562901,41.883099,20.554594,15174669
2002-07-04,42.015900,42.320400,41.625401,41.703499,20.466454,6624806
2002-07-05,41.859699,41.984600,40.961601,41.125599,20.182837,13705876
2002-07-08,40.610100,42.765598,40.610100,42.460999,20.838200,29458491
2002-07-09,42.492199,43.515301,42.187698,43.249802,21.225313,23434577
2002-07-10,42.796799,43.570000,42.796799,43.320099,21.259811,17386852
2002-07-11,43.109200,43.202900,41.344200,41.492599,20.362951,16447052
2002-07-12,41.937801,42.070499,41.289600,41.438000,20.336151,9972586
2002-07-15,41.703499,41.703499,40.610100,41.523800,20.378262,6763078
2002-07-16,41.547298,41.750301,40.000999,40.282101,19.768887,14448176
2002-07-17,40.180599,40.375801,39.329300,39.657299,19.462257,23827162
2002-07-18,39.829201,40.672600,39.696400,40.508598,19.880043,11421910
2002-07-19,39.985401,40.977200,39.985401,40.578899,19.914541,14515907
2002-07-22,40.141499,40.282101,39.673000,40.110298,19.684568,8966022
2002-07-23,39.766701,40.578899,39.469898,40.102501,19.680742,14874636
2002-07-24,40.063400,40.125900,39.063801,39.290298,19.282146,14074849
2002-07-25,39.829201,40.555500,39.056000,39.329300,19.301287,38665657
2002-07-26,39.345001,39.345001,38.095402,38.329700,18.810722,18674178
2002-07-29,38.196899,39.134102,37.298801,38.696800,18.990879,27734673
2002-07-30,39.266899,39.485500,38.314098,38.548401,18.918049,19904055
2002-07-31,38.259399,38.696800,37.650299,38.165699,18.730240,21846450
2002-08-01,38.501499,38.891998,37.915798,38.275002,18.783875,12489667
2002-08-02,37.814301,38.189098,37.337898,37.931400,18.615253,12721880
2002-08-05,38.267200,38.361000,37.767399,38.103199,18.699560,13887382
2002-08-06,37.954800,38.103199,37.580002,37.728401,18.515629,10762692
2002-08-07,38.111000,38.556198,37.439400,37.681499,18.492611,15806293
2002-08-08,37.759602,37.908001,36.135201,36.416401,17.871750,23445998
2002-08-09,36.564701,36.806801,35.861900,36.650600,17.986681,21570259
2002-08-12,37.134800,38.001701,36.596001,37.634701,18.469643,28427950
2002-08-13,37.876801,38.111000,37.689301,37.884602,18.592285,9949691
2002-08-14,37.814301,38.033001,37.197300,37.259800,18.285656,15478601
2002-08-15,null,null,null,null,null,null
2002-08-16,37.642502,38.095402,37.533100,37.923599,18.611427,12648112
2002-08-19,38.126701,38.532799,38.126701,38.306301,18.799240,13156247
2002-08-20,38.501499,39.126301,38.329700,38.876400,19.079021,20932131
